Filling queue with 20000 SVHN images before starting to train. This will take a few minutes.
2016-01-19 14:39:07.987914: step 0, loss = 11.16 (18.1 examples/sec; 7.076 sec/batch)
2016-01-19 16:24:01.299547: step 2680, loss = 1.29 (54.1 examples/sec; 2.367 sec/batch)
2016-01-19 16:24:26.100612: step 2690, loss = 1.31 (48.0 examples/sec; 2.667 sec/batch)
2016-01-19 16:24:49.638371: step 2700, loss = 1.39 (51.4 examples/sec; 2.492 sec/batch)
2016-01-19 16:25:16.178662: step 2710, loss = 1.28 (54.8 examples/sec; 2.337 sec/batch)
2016-01-19 16:25:41.210352: step 2720, loss = 1.27 (55.8 examples/sec; 2.294 sec/batch)
2016-01-19 16:26:04.695206: step 2730, loss = 1.25 (55.1 examples/sec; 2.325 sec/batch)
2016-01-19 16:26:28.125682: step 2740, loss = 1.24 (55.5 examples/sec; 2.306 sec/batch)
2016-01-19 16:26:50.800431: step 2750, loss = 1.23 (56.3 examples/sec; 2.274 sec/batch)
2016-01-19 16:27:13.580184: step 2760, loss = 1.22 (56.5 examples/sec; 2.266 sec/batch)
2016-01-19 16:27:36.311089: step 2770, loss = 1.21 (56.4 examples/sec; 2.269 sec/batch)
2016-01-19 16:27:59.020801: step 2780, loss = 1.20 (56.2 examples/sec; 2.279 sec/batch)
2016-01-19 16:28:21.905438: step 2790, loss = 1.19 (54.7 examples/sec; 2.340 sec/batch)
2016-01-19 16:28:44.918403: step 2800, loss = 1.18 (55.4 examples/sec; 2.311 sec/batch)
2016-01-19 16:29:10.549953: step 2810, loss = 1.17 (55.6 examples/sec; 2.302 sec/batch)
2016-01-19 16:29:33.702876: step 2820, loss = 1.16 (56.1 examples/sec; 2.282 sec/batch)
2016-01-19 16:29:56.727920: step 2830, loss = 1.15 (55.7 examples/sec; 2.297 sec/batch)
2016-01-19 16:30:19.702005: step 2840, loss = 1.14 (55.7 examples/sec; 2.299 sec/batch)
2016-01-19 16:30:42.748566: step 2850, loss = 1.14 (54.6 examples/sec; 2.345 sec/batch)
2016-01-19 16:31:06.014386: step 2860, loss = 1.12 (55.8 examples/sec; 2.294 sec/batch)
2016-01-19 16:31:29.064615: step 2870, loss = 1.11 (55.7 examples/sec; 2.297 sec/batch)
2016-01-19 16:31:52.545651: step 2880, loss = 1.11 (49.9 examples/sec; 2.567 sec/batch)
2016-01-19 16:32:16.751102: step 2890, loss = 1.10 (53.1 examples/sec; 2.411 sec/batch)
2016-01-19 16:32:40.578252: step 2900, loss = 1.09 (54.7 examples/sec; 2.342 sec/batch)
2016-01-19 16:33:06.726546: step 2910, loss = 1.09 (54.6 examples/sec; 2.345 sec/batch)
2016-01-19 16:33:30.192852: step 2920, loss = 1.86 (55.9 examples/sec; 2.291 sec/batch)
2016-01-19 16:33:53.013532: step 2930, loss = 1.63 (56.0 examples/sec; 2.287 sec/batch)
2016-01-19 16:34:15.718065: step 2940, loss = 1.32 (56.3 examples/sec; 2.273 sec/batch)
2016-01-19 16:34:38.412387: step 2950, loss = 1.43 (56.7 examples/sec; 2.258 sec/batch)
2016-01-19 16:35:02.319039: step 2960, loss = 1.10 (54.7 examples/sec; 2.340 sec/batch)
2016-01-19 16:35:25.698944: step 2970, loss = 1.07 (56.2 examples/sec; 2.279 sec/batch)
2016-01-19 16:35:48.529542: step 2980, loss = 1.07 (56.3 examples/sec; 2.272 sec/batch)
2016-01-19 16:36:11.327106: step 2990, loss = 1.04 (55.8 examples/sec; 2.294 sec/batch)
2016-01-19 16:36:34.416702: step 3000, loss = 1.02 (55.4 examples/sec; 2.312 sec/batch)
